2026-05-21 15:50:55.040 DEBUG sta_nld2:19 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : Entry
2026-05-21 15:50:55.040 DEBUG sta_nld2:26 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : Entry
2026-05-21 15:50:55.040 DEBUG sta_nld2:23 - SclNltBay2Context: processPresentState: Entry
2026-05-21 15:50:55.041 INFO  sta_nld2:45 - S045_Select_Run_Project : Entry
2026-05-21 15:50:57.364 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=19 => palletIndex=0, configPalletRackPos=1 => Serial=SlNo-31, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=1
2026-05-21 15:50:57.377 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=20 => palletIndex=0, configPalletRackPos=2 => Serial=SlNo-32, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=2
2026-05-21 15:50:57.391 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=21 => palletIndex=0, configPalletRackPos=3 => Serial=SlNo-33, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=3
2026-05-21 15:50:57.403 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=22 => palletIndex=0, configPalletRackPos=4 => Serial=SlNo-34, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=4
2026-05-21 15:50:57.416 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=23 => palletIndex=0, configPalletRackPos=5 => Serial=SlNo-35, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=5
2026-05-21 15:50:57.429 INFO  sta_nld2:218 - getMeterSerialNumberWithPalletMap: Mapped globalPos=24 => palletIndex=0, configPalletRackPos=6 => Serial=SlNo-36, PalletID=20260521T154919_0013_LSCSM06P03, PalletRackPosition=6
2026-05-21 15:50:57.429 INFO  sta_nld2:228 - S045_Select_Run_Project : getMeterSerialNumberWithPalletMap: Final positionToMeterMap = {1={meterSerialNo=SlNo-31, palletRackPositionNo=1, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 2={meterSerialNo=SlNo-32, palletRackPositionNo=2, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 3={meterSerialNo=SlNo-33, palletRackPositionNo=3, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 4={meterSerialNo=SlNo-34, palletRackPositionNo=4, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 5={meterSerialNo=SlNo-35, palletRackPositionNo=5, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 6={meterSerialNo=SlNo-36, palletRackPositionNo=6, palletDistinctId=20260521T155014_0016_LSCSM06P06}, 7={meterSerialNo=SlNo-31, palletRackPositionNo=1, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 8={meterSerialNo=SlNo-32, palletRackPositionNo=2, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 9={meterSerialNo=SlNo-33, palletRackPositionNo=3, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 10={meterSerialNo=SlNo-34, palletRackPositionNo=4, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 11={meterSerialNo=SlNo-35, palletRackPositionNo=5, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 12={meterSerialNo=SlNo-36, palletRackPositionNo=6, palletDistinctId=20260521T154954_0015_LSCSM06P05}, 13={meterSerialNo=SlNo-31, palletRackPositionNo=1, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 14={meterSerialNo=SlNo-32, palletRackPositionNo=2, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 15={meterSerialNo=SlNo-33, palletRackPositionNo=3, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 16={meterSerialNo=SlNo-34, palletRackPositionNo=4, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 17={meterSerialNo=SlNo-35, palletRackPositionNo=5, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 18={meterSerialNo=SlNo-36, palletRackPositionNo=6, palletDistinctId=20260521T154943_0014_LSCSM06P04}, 19={meterSerialNo=SlNo-31, palletRackPositionNo=1, palletDistinctId=20260521T154919_0013_LSCSM06P03}, 20={meterSerialNo=SlNo-32, palletRackPositionNo=2, palletDistinctId=20260521T154919_0013_LSCSM06P03}, 21={meterSerialNo=SlNo-33, palletRackPositionNo=3, palletDistinctId=20260521T154919_0013_LSCSM06P03}, 22={meterSerialNo=SlNo-34, palletRackPositionNo=4, palletDistinctId=20260521T154919_0013_LSCSM06P03}, 23={meterSerialNo=SlNo-35, palletRackPositionNo=5, palletDistinctId=20260521T154919_0013_LSCSM06P03}, 24={meterSerialNo=SlNo-36, palletRackPositionNo=6, palletDistinctId=20260521T154919_0013_LSCSM06P03}}
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 1, Meter Serial No: SlNo-31, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 2, Meter Serial No: SlNo-32, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 3, Meter Serial No: SlNo-33, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 4, Meter Serial No: SlNo-34, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 5, Meter Serial No: SlNo-35, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 6, Meter Serial No: SlNo-36, Pallet Distinct ID: 20260521T155014_0016_LSCSM06P06
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 7, Meter Serial No: SlNo-31, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 8, Meter Serial No: SlNo-32, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 9, Meter Serial No: SlNo-33, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 10, Meter Serial No: SlNo-34, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 11, Meter Serial No: SlNo-35, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 12, Meter Serial No: SlNo-36, Pallet Distinct ID: 20260521T154954_0015_LSCSM06P05
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 13, Meter Serial No: SlNo-31, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 14, Meter Serial No: SlNo-32, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 15, Meter Serial No: SlNo-33, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 16, Meter Serial No: SlNo-34, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 17, Meter Serial No: SlNo-35, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 18, Meter Serial No: SlNo-36, Pallet Distinct ID: 20260521T154943_0014_LSCSM06P04
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 19, Meter Serial No: SlNo-31, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 20, Meter Serial No: SlNo-32, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 21, Meter Serial No: SlNo-33, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 22, Meter Serial No: SlNo-34, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 23, Meter Serial No: SlNo-35, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:50:57.429 INFO  sta_nld2:78 - S045_Select_Run_Project: Verific : Position: 24, Meter Serial No: SlNo-36, Pallet Distinct ID: 20260521T154919_0013_LSCSM06P03
2026-05-21 15:51:03.534 INFO  sta_nld2:88 - S045_Select_Run_Project : updateDutSerialNo Success
2026-05-21 15:51:05.538 INFO  sta_nld2:101 - S045_Select_Run_Project : sendSelectRunCommandToProcal retry : 3
2026-05-21 15:51:07.588 INFO  sta_nld2:107 - S045_Select_Run_Project : Close Run Project Success
2026-05-21 15:51:07.588 INFO  sta_nld2:101 - S045_Select_Run_Project : sendSelectRunCommandToProcal retry : 2
2026-05-21 15:51:09.644 INFO  sta_nld2:107 - S045_Select_Run_Project : Close Run Project Success
2026-05-21 15:51:09.644 INFO  sta_nld2:101 - S045_Select_Run_Project : sendSelectRunCommandToProcal retry : 1
2026-05-21 15:51:11.674 INFO  sta_nld2:107 - S045_Select_Run_Project : Close Run Project Success
2026-05-21 15:51:11.674 INFO  sta_nld2:148 - S045_Select_Run_Project : Exit
2026-05-21 15:51:11.674 DEBUG sta_nld2:56 - processCurrentState : S045_Select_Run_Project_Bay2 : Status     : true
2026-05-21 15:51:11.674 DEBUG sta_nld2:57 - processCurrentState : S045_Select_Run_Project_Bay2 : Error Code : ERROR_CODE_601
2026-05-21 15:51:11.674 DEBUG sta_nld2:35 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : bayStatus : Status : true
2026-05-21 15:51:11.674 DEBUG sta_nld2:36 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : bayStatus : Error Code : ERROR_CODE_601
2026-05-21 15:51:11.674 DEBUG sta_nld2:37 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : Exit
2026-05-21 15:51:28.295 DEBUG sta_nld2:19 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : Entry
2026-05-21 15:51:28.295 DEBUG sta_nld2:26 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : Entry
2026-05-21 15:51:28.295 DEBUG sta_nld2:23 - SclNltBay2Context: processPresentState: Entry
2026-05-21 15:51:28.295 INFO  sta_nld2:31 - S042_Start_Execution : Entry
2026-05-21 15:51:31.327 INFO  sta_nld2:56 - S042_Start_Execution : Start Execution Success
2026-05-21 15:51:36.341 INFO  sta_nld2:77 - S042_Start_Execution : Exit
2026-05-21 15:51:36.341 DEBUG sta_nld2:56 - processCurrentState : S042_Start_Execution_Bay2 : Status     : true
2026-05-21 15:51:36.341 DEBUG sta_nld2:57 - processCurrentState : S042_Start_Execution_Bay2 : Error Code : ERROR_CODE_601
2026-05-21 15:51:36.341 DEBUG sta_nld2:35 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : bayStatus : Status : true
2026-05-21 15:51:36.341 DEBUG sta_nld2:36 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : bayStatus : Error Code : ERROR_CODE_601
2026-05-21 15:51:36.341 DEBUG sta_nld2:37 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : Exit
2026-05-21 15:51:50.687 DEBUG sta_nld2:19 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : Entry
2026-05-21 15:51:50.687 DEBUG sta_nld2:26 - ShortCircuit_NoLoadTestBay2SingleStateTestRun : singleStateTestRun : Entry
2026-05-21 15:51:50.687 DEBUG sta_nld2:23 - SclNltBay2Context: processPresentState: Entry
2026-05-21 15:51:50.687 INFO  sta_nld2:51 - S043_Get_Test_Point_Status : Entry
2026-05-21 15:51:51.704 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:02.827 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:02.827 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:13.937 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:13.937 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:25.087 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:25.087 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:36.208 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:36.208 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:47.337 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:47.337 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:52:58.447 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:52:58.447 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:53:09.580 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:53:09.580 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:53:20.682 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:53:20.682 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:53:31.804 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:53:31.804 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:53:42.917 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:53:42.917 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:53:54.050 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:53:54.050 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:54:05.197 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:54:05.197 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:54:16.357 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:54:16.357 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:54:27.494 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:54:27.494 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:54:38.621 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:54:38.621 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:54:49.733 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:54:49.733 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:00.864 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:00.864 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:11.999 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:11.999 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:23.109 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:23.109 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:34.241 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:34.241 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:45.380 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:45.380 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:55:56.523 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:55:56.523 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:56:07.666 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:56:07.666 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:56:18.793 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:56:18.793 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:56:29.909 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:56:29.909 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:56:41.042 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:56:41.042 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:56:52.194 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:56:52.194 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:03.310 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:03.310 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:14.413 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:14.413 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:25.525 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:25.525 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:36.634 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:36.634 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:47.770 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:47.770 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:57:58.873 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:57:58.873 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:58:09.994 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:58:09.994 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
2026-05-21 15:58:21.105 INFO  sta_nld2:97 - S043_Get_Test_Point_Status : presentTpResult : [TestResult { positionId=1111, resultStatus='N', resultValue='In Progress' }]
2026-05-21 15:58:21.105 INFO  sta_nld2:79 - S043_Get_Test_Point_Status : Getting test point status...
